id,text,label
2775,"te mereces nada y yo te doy todo que hijo de mil puta, juro por lo que sea no volver a contestarte ni un solo puto mensaje, siempre haciendo cosas por vos y vos valorando un culo",non-sexist
451,A personas: callate el osico puñetas A mi perra: ya callate la bocaaaa no estes ladrando,dominance
1000,"@alejitacoll ... habemos muchos hombres en contra del acoso; eso sí, no todos lo expresamos desde el prejuicio sexista. Su respuesta se ganará aplausos y likes de los bienpensantes 'pero en ciertos pasajes no representa más que el extremo opuesto de la desastrosa columna de Caballero.'",non-sexist
1301,@hectorbecerrilr Conchudo no tienes sangre en la cara la escoria eres tú no avanzamos por personas que no suman entre ellas estás tú!,non-sexist
194,"@KobaML Claro, es un hoyo(coño) que se abre con una tuneladora(polla) sin consentimiento de la naturaleza. Una macabra violación de libro.",non-sexist
663,@xIvan_lhdp -Azoto tu cara- Comemela,sexual_harassment
1188,"Pero esta mujer es una puta crack! No ha dado señales de que viajase a Melbourne, siempre ponía que estaba en Sydney 😂😂 que cabrona! https://t.co/gHg31HQ6BL",discredit
2877,"@LittleMissJoan puta madre que envidia y en la playa :,(, mereces un poco de odio pero al mismo tiempo mereces la labie.",non-sexist
1262,Que te mientan en la cara mientras que ya sabes la verdad es la polla jajajajajajajajaj,dominance
2244,"@chochos Tu eres de los culeros a los que les tengo que agradecer estos aumentos no? Hijo de tu puta madre, por culeros priistas como tu, es que nos imponen estos aumentos de mierda, gracias hijo de tu puta madre!",non-sexist
2750,@lasttriot CINTIA LA PUTA MADRE!!! TE LO MERECES UNA BANDS AMIGA 💕💕💕,non-sexist
952,@Pushsy_Herem @April_Gamer *.* me podes enseñar de como miércoles dibujas tan bien? Enseñame chamaca perra Ahre esta emosho uwu,discredit
75,@beleeeennnn_ sos más perra vos que ella callate,discredit
382,-¿porque los hombres se casan con las mujeres? -porque las cabras no saben fregar los platos.,non-sexist
3179,@VictorNarduzzi Cállate zorra https://t.co/nFS9rJtJm0,discredit
1129,"que estallo que lloren por llevarse 2 o 3 materias una bronca, me lleno 9 hija d puta callate un poco",discredit
1612,@JoseAMeadeK @aurelionuno Hijo de tu perra como el gazolinazo verdad si ya sabemos que tu eres hechos para joder mas al país o como tu y cordero que decían que en mexicano con 6mil al mes pagaba casa automóvil colegio y no que tanta mamada que sabes tu de,non-sexist
107,@KPLong4 @cuenta_C @A3Noticias que te calles la puta boca esa de sapo que tienes,dominance
1534,"@yaksiisidro Tu eres una zorra com un corazón enorme, mereces todos los penes grandes del mundo bb👅❤️",sexual_harassment
1548,-Un corte en la garganta y se dejaba de dramas. Pero como es una zorra dramática... 🙄🙄🙄🙄- https://t.co/YiqS05R5c8,sexual_harassment
176,"@anto07ro Siempre te hago el aguante callate, mña si perra",dominance
1911,"Y pase lo que pase no votéis a una mujer, que no podrá ocuparse de su cargo por tener que cuidar la casa y lavar la ropa del hombre #deber",stereotype
1664,@Luiisspm @YouTube Cállate perra al rato empedamos 🤙🏼,dominance
2587,@ArabelMarcelo Callate hijo de mil puta anda a la plaza a hacer quilombo raro que no estas ahi con todos tus amiguitos,non-sexist
284,"@el_pais La educación y la cultura tiene mucho peso y sí acoso y violación son crímenes y cada país e individuo lo evalúan de formas diferentes... Y los casamientos de infantes, la pedofilia, la trata de personas, etc. Demasiados crímenes sin atender.",non-sexist
1249,"Por qué se desea feliz navidad? Es un puta semana de mierda, ya está bien de tonterías.",non-sexist
1979,@CallMePains Que los mates a todos no ves que esa escoria es mejor con una paliza en la cara y muertos a palazos en la cara,non-sexist
419,"@Tatian57955424 Antes que con la polla dura, follarte con mis dedos a la vez que te mamo tu coño empapado....mmmmm👅👅💦💦💦",sexual_harassment
1189,#ElSalvador: Jefe policial detenido por violación y acoso sexual https://t.co/ZmSTVJbuKm,non-sexist
2175,macri no te mereces ni ser hijo de una puta forro,non-sexist
3124,Estoy odiando matemática tan hija de remil puta vas a ser para qué mierda existis NO VOY A ENSEÑAR DERIVADAS EN UN JARDIN DE INFANTES ENTENDELO,non-sexist
1827,"@sr_hater_ No es guarra por vestirse como quiera o enseñar más o menos, como si quiere subir fotos desnuda, a ti que coño te importa? Tu tienes un problema grave",non-sexist
2736,@piazzaagustina @Flantasma1 JAJAJAJAJAJAJAJAJAJAJAJAJA por favor callate hija de puta,discredit
1607,@laialamasguapa Te mereces un block por eae comment perra jajajaja,discredit
3191,@EnamorandonosTV Cada vez enseñando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja,discredit
1536,"Que divertido que consideres que una piba por estar con uno con novia es una zorra... si mal no recuerdo tambien te habias metido con uno CON novia, no hay que hacer lo que no nos gusta que nos hagan🙆🙆🙅",non-sexist
3012,"había un chabon diciendo que carl merecía morir, bloqueado por hijo de puta #TWD8enFOX",non-sexist
1917,La vida es puta Y la mujer es una señora,non-sexist
1335,"Trueno tus voces de mierda los hacen todos — Chaval, callate de una puta vez. https://t.co/H1yy5R2yDO",non-sexist
329,@SoleOchoa15 ammmmmmmm vos sabes que no me gusta nadie callate perra,dominance
3152,@ash_london CÁLLATE LA PUTA BOCA ESTUPIDA DEJA DE ROMPER LAS PELOTAS,dominance
2339,"@PatoBullrich @mauriciomacri @gendarmeria @SeguridadPSA @PrefecturaNaval @PFAOficial @MinSeg Callate, borracha hija de puta",stereotype
758,"@xAnna_Evans Se clava en tu culo y empieza a follarte rápido. [No! -gruño angustiado] me remuevo angustiado y me dan con una cuerda en la espalda mientras el tío te folla el culo, rodeada de vomito, sangre y dolor.",sexual_harassment
86,"@m_wesner1 Te mereces todo lo que está bien, que lindo verte así perra 🙌🏽💖",discredit
273,@LoboEfimero Eso se pasa con un simple 'PERRA YA CALLATE!!!',dominance
2567,@Slow_Dancer_ No te lo mereces perra,discredit
3270,"@GranCule1899 @Quiquegarcai1 @Tebasjavier @realmadrid Asco da tu Puta madre ??? Tu eres mongolico como el Messi ??? Tu madre trabaja de puta chupa braguetas , culé asqueroso , que te gusta chupar culos , asco das ........... ves que fácil es insultar meló",discredit
1098,"Estoy de Cataluña y de los catalanes hasta la polla por culpa de los independentistas, dicho esto: ICETA PRESIDENT",non-sexist
2295,#VÍDEO 'Mi novia es sevillista y es una puta más': Antonio Adán tras el derbi sevillano https://t.co/xlz9LDJTMA https://t.co/mfOKaznamq,discredit
790,"@anaisbernal Si pensáis que MM es imbécil perdida, paráos un momento a pensar en los personajes que hayan podido ver en ella a la Periodista del Año 2017... 🤤",non-sexist
11,-Mujer: Bésame una vez y te pertenecere para siempre? -Hombre: Ostia! Gracias por la advertencia!,stereotype
744,"Catherine Deneuve contra las protestas de #Hollywood por los acosos sexuales. “La violación es un crimen. Pero la seducción insistente o torpe no es un delito, ni la galantería una agresión machista” #MeToo https://t.co/pGWbJzJ3ge https://t.co/PHJMT09xM0",non-sexist
623,@MaestroChuli A mi ponme la polla en la cara y ya veremos quien no ve nada.,non-sexist
2364,El video de Faby enseñandole a abrir un champagne a Agos JAJAJAJAJAJAJAJAJAJA la puta madre que buen videoo,non-sexist
585,"El arbol este es un pesao, por que tiene bigote? — Cállate la puta boca y disfruta del best gaem https://t.co/sOysnbMbGJ",non-sexist
1474,perra estúpida diciendo esas tonterías en mi tl no señor,discredit
144,"Hoy es lunes con l de LA PUTA MADRE KIRKMAN, CARL NO MERECIA MORIR",non-sexist
2508,"@SevillaFC @AlbertOrtegaES1 Puta Sevilla no os merecéis a alguien como el, mirad la plantilla que tenéis y donde estáis, no se que os creéis",discredit
2921,"Según mi abuela Natacha Jaitt se merecía que le pegue su ex. Por haberle hecho 'eso' a Latorre, por qué es puta, por qué salió tarde, por qué fue mala toda la vida. https://t.co/cMGdAYrkdC",discredit
765,Se acaba de reir jijiji CALLATE PERRA ME ESTRESAS,dominance
79,Exacto! #puralata #feminazis #HombreAbusado https://t.co/zTEvaftxcd,stereotype
1350,"@Friedducha Coincido contigo en casi todo, hay muchas formas d violación y acoso sexual. La educación es mala, los medios masivos y todo esta sexualizado, 1 violador merece la muerte, pero x mirar, yo he visto tu perfil, en algunas fotos estas desnuda y n",non-sexist
3150,"@Piany_23 @flor_vigna @GonzaloGerber @LanziCarla La puta madre. “me dejaste callada, perdida enamorada, por eso quiero más quiero más quiero maaaaas...tu mirada ay ay ayyy tan solo en un segundo...” soy fan de este tema JAJAJAJAJ",dominance
913,"Princesa tu puta madre, trae a mi conejita, no te mereces mis mimos ni mis besos. https://t.co/Qtz6vvTqWo",discredit
2156,QUE HERMOSA MUJER ES NORMANI LA PUTA MADRE,non-sexist
2729,lpm jonghyun fue un ángel hasta su último día en esta puta tierra que no lo merecía,non-sexist
3230,Te mereces todo lo mejor Pero no en esta Vida pinche puta.,discredit
960,"@Antoniuruizd @Relatofeminista Es super emponderante ser puta , es un trabajo, no lo sabias?? Y vender tu cuerpo y a tu hijo, ya ni te cuento! Empodera la hostia!! Y ser gender fluid la rehostia!! Es el nuevo pack neoliberal! Tres en uno!!",discredit
1555,"Va una mujer tonta, valga la redundancia.",stereotype
768,@Metapodsin eres un imbécil de mierda nos tienes envidia pq somos la polla es eso verdad metapod lo sabia,discredit
148,@carmeladp07 POR FAVOR NO PROMETAS ESO ☹️😢 tú eres perra diva,discredit
2227,CUANDO ESTÁS DE NOVIA ES NORMAL QUE UNA PERSONA SE PONGA TANNNNN HIJA DE PUTA??????,non-sexist
2271,"Si llamas “así” a tu mujer es normal que pase de tu puta cara. Y si encima te enfadas tú, tienes un problema bastante gordo. Pobre mujer. #muñecachonda",non-sexist
568,"O me convertí en vampiro y la luz solar está comenzando a provocar efectos terribles para mi salud, o esta goma está perra.",non-sexist
1501,"@elajidetuvida .El acoso y la violación tiene connotaciones muy prifundas. El poder económico de estos acosadores tiene el mismo efecto que un cuchillo en el cuello por violadores. Los poderosos se aprovechan de momentos vulnerables de sus victimas,ahora ",non-sexist
1417,Ahhh.siiii...el idiota de antes. Te paso las fotos de esta noche. Tu eres un hijo de puta especial. Pra ti si....,non-sexist
612,@martii_belen10 hija de puta cállate te vas a un crucero deja de quejarte,discredit
2934,@Solanopo Se merecían 40 balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros,non-sexist
1411,"¿Ya les he contado que si fuera rica/millonaria sería toda una PERRA?, Yisus me está enseñando humildad... Y no he aprendido mucho ldvdd.",non-sexist
3335,"@xxitoo_ Poreso es mejo perde la esperanza, no vas a estar como con una persona pero to la alegria depende de tu coño/polla xd",discredit
188,"El problema con la violación y el acoso si son un problema cultural, que uno hable de machismo no quiere decir que uno hable de la santidad femenina. Hay mujeres machistas violadoras/acosadoras, las hay",discredit
2798,"Kirei, mereces una muerte lenta y dolorosa hijo de puta. #FateZero",non-sexist
131,Cuando no opinas como las #feminazis quieren sos acosador/abusador/violador.... 80% de las denuncias de mujeres victimizadas son falsas. #Femimoda https://t.co/PkqOGkjziV,derailing
1613,@MohikanoLoco @JustTonight_97 Sé mi putita. Llámame guarra MUERDEME LOS PEZONES ayyyys ve a buscar al niño al cole.,dominance
197,"Se me olvido mi perra tarjeta, pero lo bueno de ser mujer es que en realidad no la necesito ¡Viva el heteropatriarcado opresor! ¡Vivaaa!",non-sexist
2949,Que por poco lo NOMINAN os voy a matar!!!!!!! HIJOS DE PUTA! NO OS MERECÉIS MIS RESPETOS CABRONES LOSS QUE HABÉIS FALLADO HOY A ALFRED. CABRONES DE MIERDA!!!! #OTGala7,non-sexist
1982,"Yo: andate, nadie te quiere perra Mamá: ya lo se Jajajajajjajajajajajajajaj esta mujer es lo mejor",non-sexist
2486,"@DarkPunisher00 @mauriciomacri CALLATE BOLIVIANO K ,LA RECONCHA DE TU PUTA MADRE ,UDS QUISIERON QUEBRAR Y HACER MIERDA EL PAIS . AHORA TU KCHORRA LE SACAN LOS FUEROS Y VAN EN CANA .",discredit
402,"@Melinamartt Callate perra desgraciada , estoy enojada con vos. Pd: yo no tengo cuñadas.",dominance
1001,@ash_london @edsheeran Hija de perra,discredit
2485,@fantunezg @Sesteante La d Aranburu fue top. Como merecía. Lo q es una puta verguenza es q una leyenda como Darko no lo haya recibido todavía.,non-sexist
2610,"@aaronscoot @Laura99CM @NiDarrak Es que aunque no lo creas responder eso suena a 'no llevas razón cállate la puta boca porque no quiero escuchar una verdad', aunque no sea lo que quieras expresar.",non-sexist
1783,Tápate las tetas pedazo de guarra — No quiero y no soy una guarra por enseñarlas Sorrynotsorry https://t.co/BhBgoMB85e,discredit
2471,Que nadie le compre entradas a estos hijos de la gran puta @realmadrid NO OS MERECEIS NI EL AGUA QUE BEBEIS,non-sexist
458,Eso y más mereces por perra,discredit
267,"Tu puta madre, cállate ya. Fue epica. https://t.co/OGatK3lBaa",dominance
3060,@Albiol_XG @PPCatalunya @ALevySoler El 'acoso injustificable' son unas personas q la siguen en un acto enseñando un mobil con una imagen de un lazo! y ademas..amarillo!,non-sexist
3205,Amaia besa a Alfred y cuando recuerda q hay camaras dice q ha sido sin querer JAJJAJAJAJJA Esta chica es la polla 😂😂🙌🙌🙌 (Lo unico malo es q esa escena tenia q grabarse desde la otra camara para poder velo mejor!!!) #OTDirecto14D,discredit
2134,Es que nadie va a ser capaz de no cagarla de una puta vez? Coño ya con las tonterías,non-sexist
810,"- Mujer, has progresado, solo has estado 2 horas en el telefono, por cierto quien era? -Nada, uno que se había equivocado",stereotype
212,@DeluxeSabado @gusgonzalves Un imbécil que dice ahora el payaso este la zarigueña y gema de las infidelidades de Kiko Rivera eh sois escoria,non-sexist
1178,"@ingridcoronado Cállate perra, Recalentado los que se echan los directivos de TV Azteca cada que te la pasas brincando de verga en verga, por eso dejaste a Fernando, porque te encanta la puteria",discredit
3342,PUUUUUUUUTAAAAAAAAAAAA (SI TU ERES MI PUTA) PUUUUUUUUUUUTAAAAAAAAAAAA (PUTA DEL GOBIERNO),discredit
260,"Prisión preventiva contra jefe policial acusado de violación y acoso sexual - En audiencia inicial el juez de Paz de Guazapa, resolvió este día enviar a prisión preventiva al inspector de la Policía Nacional Civil, Pablo de la Cruz Díaz Bernabe, a qui... https://t.co/jK51nEYcXV",non-sexist
2121,@RicardoPatinoEC @ODigitalEc Callate maricon hijo de puta caga sabana y narcotraficante ya largate del pais chucha de tu madre que chucha quieren ya robaron ya llevaron droga en la valija diplomatica a belgica y no se que mas chucha quieren ya robaron y s,non-sexist
2355,"Mi primito insulta con 'Puto, Maricon, Puta' PENDEJO DE MIERDA CALLATE",non-sexist
3318,@THXCORPSE @alxksxndrx Cállate puta,discredit
3138,"@yasmicabaleiro Jajajajaja callate zorra vieja jajaja, ya aprobé una, demasiado jajajaja",dominance
106,@MiaVasile Callate y mira como la perra muerte toda la alfombra,dominance
2527,"@NaiaWerro Hija de puta, chik piña te merecias, pero no, me dabas lastima del pedo que tenías jajaja",discredit
2521,Y con dos monjas diciendote que te calles la puta jeta JAJAJAJAJA ay 2017 fuiste mi mejor año xDD https://t.co/T8cL7kZKHc,non-sexist
1916,@rioroma16 @magoskyper Tu callate pinche zorra lo que es mio nadie lo prueba antes que yo perra monjita,stereotype
349,"@Mata974 @lorefeliz @iuandalucia @ciktricstrans @Barbijaputa @iunida @PSOE @ahorapodemos Zorra y puta no son machistas? Vaya hombre, el premio a la feminista del año ya tiene dueño",non-sexist
1205,"Para todos ustedes, los que votaron a este hijo de puta, por odio. Espero que reciban lo que merezcan. Porque ustedes son tan soretes como él",non-sexist
2961,@Yolandamar3 Los musulmanes no tienen ni puta idea de lo que es una mujer. Para ellos las mujeres son esclavas.,non-sexist
204,"@carmonangelica @anaisbernal Por que no la salió del coño decirlo, a quién has venido a juzgar, a Salma o al puto acosador?",non-sexist
2053,"mira, me cansas, cállate q no tienes ni puta idea de nada https://t.co/xDapnC6xLV",non-sexist
263,@PhilipMarlowe10 @quimforn Tu eres un poco bastante hijo de la gran puta no? Y no es una pregunta cabronazo. Es una jodida afirmación #alertaporhijodeputa #alertacabronazo #alertatuputamadre,non-sexist
1199,"@YaniraVazquez3 Y coño también, asi que imagínate prencas del coño y comemelas 🤔🤔",sexual_harassment
2430,@TowandaRebels Espero que ningún hombre se te acerque en tu puta vida,discredit
2266,@radiomitre Callate negra puta! ya te va a llegar el día que pagues por todo esto.,dominance
3154,Una polla bien gorda en tu culo!! https://t.co/QVOJ6n5yKE,sexual_harassment
2287,@cejasagustina7 Callateeee tenes un culazo puta,discredit
678,"Vendida, @IndiraHuilca, tienes cara para demostrar tu hipocresía, mejor cállate, perra. https://t.co/mLwCXla1nn",discredit
2932,@Brunogigena15 Cállate puta no grites,discredit
788,"Si nunca has sido víctima de acoso, abuso o violación es complicadísimo que entiendas el dolor, miedo e impotencia que te invaden. Y no, callarse no es la solución.",non-sexist
1677,"Internet se nos fue de las manos y muchas vidas la están pagando ahora. Suicidios, acoso, violación a la privacidad, exposiciones innecesarias, robo de identidad... y no se está hablando mucho de ello. No como deberíamos hacerlo. https://t.co/0IhzzOlSrt",non-sexist
2026,A veces me da ganas de pegarte un patazo en la cara 😒😡,non-sexist
2734,@aurelionuno @lopezobrador_ @JoseAMeadeK Cállate hijo de puta no sabes ler para empezar pendejo de miarda,non-sexist
3057,@SoyPutoImbecil me he leido el mismo numero de enciclopedias que lo que te mide la polla,non-sexist
272,"@anaisbernal Yo estoy convencida de que todas las tonterías que dice son premeditadas, para llamar la atención y que no nos olvidemos de ella. Es imposible que sea ta tonta!!",discredit
656,#DeRegaloTeMereces que te trague la tierra por zorra,discredit
394,"Apartar tu tanga a un lado y frotar la punta de mi polla por tu coño mojándola con tus flujos calientes, resbalan y me ponen cachondo, un empujón más y ya estaré dentro de ti https://t.co/jO9qcCn4yu",sexual_harassment
3112,@riotmaria un día lograremos hacer entender que puta o no puta toda mujer es puramente libre y que ni no serlo la hace más digna ni serlo la hace indigna. https://t.co/7hBKqILQcb,non-sexist
1658,"@marfilag Tú eres una zorra con pecado original, no te puedes quedar embarazada como la Virgen.",discredit
691,"@MiguelHerreraDT pinche gordo mediocre vete a la mierda junto a tu perra hija gorda eso y más te mereces, tu con tus decisiones insultas más a la verdadera afición",discredit
3164,después de ti no puedo decir que todas las mujeres son malas... son mas hija ‘e puta de lo que yo pensaba,discredit
1436,"Asi es nuestro periodismo! Dais asco!No mereceis q os llamen profesionales! “Golfa, perra”: el último testimonio pone al padre de Diana en el disparadero //www.esdiario.com/725804060/Golfa-perra-el-ultimo-testimonio-pone-al-padre-de-Diana-en-el-disparadero.html vía @ESdiario_com",non-sexist
1995,"Nos jodieron en el Bernabéu, pero se merecían un día como hoy! Puta Sevilla Vamosssss @Cristina_garm 💚💚🔝⚽️⚽️⚽️⚽️⚽️",non-sexist
2442,😧¿De donde salió este pendejo?!. Un reflejo de la escoria social que abunda por todos lados... Pinche imbécil https://t.co/iuIK00DVdA,non-sexist
900,@joancach @DaleFiera @mauroboselli Toñito otra vez tu??? Ya cállate y disfuta el triunfo de nuestro equipo ta perra puta madre!!!,non-sexist
2640,SI SOLO ME DESPERTARON PARA PROVOCARME UN PUTO ATAQUE DE ANSIEDAD MEJOR ME HUBIERAN ASFIXIADO CON LA PUTA ALMOHADA,non-sexist
2634,Justo en el autoestima el puto del orto. Tu puta madre te va a enseñar a cantar. CHAU.,non-sexist
3004,@fibertel le podrías enseñar a @TelefonicaComAr como dar un buen servicio? HACE DOS SEMANAS ESTOY SIN INTERNET LA PUTA MADRE,non-sexist
2956,Pegar y putear a una mujer es tan de cagón. Hijos de puta,non-sexist
2088,Me caga que los hombres digan que una mujer es 'puta' o la insulten con ese tipo de palabras denigrantes. ¿Neta son hombres o intento de...?,non-sexist
20,Todo política... no se levanta la sesión y estos hijos de puta mandan a los peones que están en la plaza y provocar violencia... 15 policías heridos pero no pasa nada... si esos que están ahí son el pueblo... DIOS MIO el pueblo es mi vieja que se rompe el lomo laburando no ellos.,non-sexist
595,Jejeje 'Puta Madre .... No me lo saques' jejeje tú eres lo máximo Kendall https://t.co/8cDbJPVYJq,non-sexist
2415,@agos_goroso CALLATE HIJA DE PUTA JAJAJAJAJAJAJAJAJAJA,discredit
1362,"La delgada y filosísima línea entre culpabilizar a la víctima de acoso y aventarle en la cara el ejercicio de honestidad moral: Tú fuiste parte de ese sistema y te callaste, hasta hoy que ya no tienes mucho que perder, vienes y lo señalas.",non-sexist
2002,@Csanchezberzain @DLasAmericas Callate hijo de perra no soy masista. Tu eres de la misma calaña q quintana. Hijo de puta no toenes moral para reclamar nada. !!!,non-sexist
992,"@zepedajantonio Tú eres el hijo de perra, voy a explotar perro",non-sexist
2210,@CaELiKe @ElChamoSalas YA CALLATE PUTA VIEJA DRAMATICA,discredit
1988,@IrantzuVarela Claro porque todo lo que hace un pene esta mal y todo lo que hace un coño es maravilloso... A ver si te tropiezas con todas tus generalizaciones,stereotype
2883,"@feliballero Bue cállate porque te mando a la policia a que te revise toda la casa, tenes medio placard mío hijo de puta",non-sexist
1868,@MaiiiiraIb 😱 noo callate perra que estoy buscando algo para poder dormir jajaj,stereotype
2816,"@hunterxkylie A Barranquilla no a mi puta casa, cállate",non-sexist
1980,"¡JODER, QUE TE CALLES PERRA!",dominance
492,"@CerGamer_ @DewcesUhc Bueno tú eres su perra, no yo.",discredit
3310,"Jajajajajajaa sea puta o santa eso no nos importa es una mujer con preparación y estudios, tú eres por lo que veo una sin oficio que la envidia y siente idolatría, si no te montaron cachos pues cual es tu dolor y afoque con ella? https://t.co/3pBVW6Q2Nm",discredit
1402,"@diegocruzva @lila_tresmil @Relatofeminista Como coño se va a resistir la pobre chica con 3 tios violabdola DESGRACIDO !!!!!!!!!!!!!!!!!!!!!!!!!! No eres mejor que ellos para nada, verguenza te debería dar! Verguenza!!!!!!!¡!!!!!!!!",non-sexist
1434,- El corazón de una Mujer es Un profundo mar de secretos... - Fuiste muy PERRA antes. ¿Cierto?,discredit
2787,@humbertotweets Ya me doy cuenta tu eres un gran hijo de PUTA? O NO? MMMMMM,non-sexist
1570,@Barbijaputa Un hijo de puta menos,non-sexist
2791,"@tonialba te refieres a que como tu eres nacido de una puta,te da rabia que los demás no lo sean.Desde luego tienes cara de no haber conocido a tu padre.Mamarracho,cerdo,unineuronal,subnormal,patetico hijo de la gran puta y feo el cabron",non-sexist
2200,Buah chaval se me han saltado las lagrimas de lo bien que lo ha hecho. ANA WAR ERES LA PUTA AMA TIA TE MERECES TODO Y ESTAMOS ORGULLOSOS DE TI JODER #OTDirecto16D,non-sexist
2228,@Droidcraft_YT @CriistianDraw @httpsJoao_ @La_Avionetah callate hijo de tu puta madre,non-sexist
1079,la familia de mi novia es lo mejor qué hay la puta madre ❤️❤️❤️❤️❤️❤️,non-sexist
3001,Joder Nagore cállate de una puta vez pesada de los cojones ay dios la odio por qué tan tonta diooos espero que no me denuncie y vaya a la cárcel por esto Nagore vete a llorar al Deluxe por tu nariz #myhyv,dominance
3346,@Cynntuu @Pipo_gabriela @AlejandroPicart @Antonellapicart Callate que a vos no te llego ni a los talones. Puta,dominance
162,@feminiciD10S @metabolizedjunk Callate hijo de perra,non-sexist
1657,@vikidonda Cállate GUARRA!!!,dominance
2215,@nerayu3107 Cállate la puta boca que me muero de la risa again,dominance
1401,"@EdMalinovka EL PUTA MADRE ES LO MÁS Y MALUMA ESTÁ PRECIOSO, ASÍ QUE CÁLLATE.",non-sexist
923,Por las mujeres tienen cuatro neuronas??? Una para cada fogon,stereotype
3284,"'es que con ese escote pareces una guarra', 'esa falda tan corta...', 'las medias de rejilla... (puta)' en fin.",discredit
933,"Las viejas de antes, puteaban bonito para ganar dinero. Las de hoy acusan de acoso o violacion a algún pobre y buen hombre.",stereotype
3237,"@DAViDav92 Cállate zorra, tú ya tienes a tus MB, deja a los míos👊🏼",discredit
3331,@mujerlunabella Para que la negra si tú eres bien puta no hagas promoción pa mi que lo único que quieres es un pinché trío,discredit
541,"@IrantzuVarela Una puta guerra, es una puta guerra. Tu frase, mi frase del siglo.",non-sexist
1683,"Y en que quedó lo del acoso, violación y etcéteras de hace 2 semanas? Se hizo denuncia a la policía? O todo se fue en el timeline como siempre? Si alguien me actualiza porf!!! 🧐",non-sexist
2241,Por qué viene aca a tratar de enseñarnos moralidad HIJOS DE LA VALIENTE PUTA enseñen eso a sus hijos sobrinos no a personas que ni conocen,non-sexist
3277,@HeraldOfNight En tu culo. Es mi polla.,sexual_harassment
1947,elcejass__ comemela pija de canto bujarrilla✌✌no vead pa poner la voz tuya de. Drakuin es… https://t.co/INGPjK7krs,non-sexist
1805,Me mandan esta mierda. Cultura de la violación en sus mejores pantallas. ESCORIA. Se puede hacer algo @policia ? https://t.co/vGmcVPSO7B,sexual_harassment
2964,@5ANTYXD @JoaquinPutoAmo Según los medios dicen que te calles la puta boca,non-sexist
3201,¡BUENO Y TU ERES UNA PUTA ARRASTRADA! Laidy Gómez cargó contra Guanipa y lo tachó de 'divisionista' https://t.co/oWWzD7N17m vía @maduradascom,discredit
1761,@Barbijaputa Cómo que no? El mítico 'y mi coño lo disfruta' jajajaja.,stereotype
3260,@conimora Callate puta te falta pico endulzado,discredit
3006,"Encima callada porque claro, no puedo decir que yo estoy de puta madre así que bebo más. Veremos si salgo de aquí a 4 patas del pedo jajaja",non-sexist
750,@LoreniaCarr Cállate perra si todas tus conversaciones son spanglish 😂😂😂 te evitarias las correcciones a español 🙄,discredit
2256,"@El_Spide Tu eras un hombre de pocas palabras , con un callate hijo de puta me hubiera servido",non-sexist
916,hay que cortarle los huevos con un alicate a los que dicen que las mujeres denuncian acoso y violación solo porque el tipo es feo.,non-sexist
2586,Si escucha tus gemidos obcenos seguro que si así que mejor cállate puta~ https://t.co/GCf6698vzb,discredit
138,"@Alba_fcb14 Qué haces puta, cállate ya",dominance
2004,@lusiluu24 @SurgicalGolem @muriRooster Callate perra mira la foto de perfil que tienes tu quieres que te cojan y te olvidas de el,dominance
2395,"Puta niña mierda, ya cállate a la chingada 😡😡🤯🤯🤯🤯",discredit
1703,Cuando te dicen que tu mujer es una perra!! https://t.co/dugyoVKqM3,non-sexist
516,"@chrisgatico CALLATE YEGUA, MALDITA PERRA AHRE",dominance
428,@Varela_Nat Cállate perra que sos si me habré tenido que esperar que te arregles,discredit
2277,Y eso traducido sería 'para la concha tuya que me estás spoileando todo y voy re atrás callate la puta que te parió'. https://t.co/BBRqDHCJ7B,discredit
1066,Voy a enseñarle a mi perra a hacer esto para que me las sujete. https://t.co/MU3htiMYRu,sexual_harassment
2324,A Tomi Alegre JAKSKKSJSJ — Cállate q tdv estoy de duelo puta https://t.co/ilHP09OzCK,discredit
2815,"@mrtceb @benjiscola55 Pero vamos mi novia es Sevillista y es una puta más .... SI LO ES SE DICE Y NO PASA NADA , es que disfruto más contigo que con mi mujer 👋👋👋👋👋",discredit
1067,Iusport: << El israelí Gilady seguirá en el COI pese a las acusaciones de acoso y violación https://t.co/bW9ogxSuz3 >> https://t.co/pDTlcX2V77,non-sexist
745,Estoy tan tan feliz por mi amiga pochaa.. sos todo hija de perra. No te mueras nunca.TE MERECESS TODO LO BUENO QUE TE PASAAAAAAAA,non-sexist
565,@diegobranca Cállate pedazo de hijo de puta lacras como me gustaría encontrarte Sorete mal cagado esta noche te busco por América bancatela Cagon,non-sexist
1304,@Ale_rocking Tu eres el Ale que dice que me quiere y tal de vez en cuando no?? Vaya ataque más gratuito perra,discredit
269,"@AndyToughCookie Comemela, cambio y corto",non-sexist
919,"@JonatanViale @Intratablestv Cállate lacra hijo de puta. Mercenario, forro indigno",non-sexist
1400,@yonhy_lescano Tu eres el traidor hijo de puta... ubieras botado a favor de la vacancia..traidor.,non-sexist
2214,@juncosCataa Ninguna mujer es puta y el que lo diga es un rancio 😁,non-sexist
1075,@silvestreLidier Tú eres una perra jajaja,discredit
1633,Mi papá me estaba enseñando a pelear y me agarro a upa y el hijo de perra me tiro a la pileta... GRACIAS MI AMORR ME CAGUE DE FRÍO,non-sexist
